Time(s)	      V	      Theta      	Psi_V       X       Y       Z       Mass       Gamma       DeltaY       DeltaZ        Alpha       Beta       Gamma_V       nx2       ny2       nz2        mach       X       Y       Z       X0       Y0       Z0       X_delta       Y_delta        Z_delta       P       q       wx       DeltaY4       DeltaZ4       JX       YZ       S       L       mywx_beta  cy/cx 
0.580000       247.109773       0.000000       0.000000       144.159248       2.000000       0.000000       18.400000       0.000000       0.000000       8.051969       2.554932       0.000000       0.000000       -0.503428       1.000000       -0.000000       0.726191       90.778187       180.319715       0.000000       86.900791       163.934868       0.000000       3.877396       16.384847       0.000000       0.000000       37394.312313       0.000000       0.000000       8.051969       0.024000       1.570000       0.011400       1.027000       0.000000       1.986377       
0.590000       247.060445       0.000000       0.000000       146.630099       2.000000       0.000000       18.400000       0.000000       0.000000       8.056496       2.555542       0.000000       0.000000       -0.503235       1.000000       -0.000000       0.726046       90.743321       180.299884       0.000000       86.864077       163.911710       0.000000       3.879243       16.388174       0.000000       0.000000       37379.384606       0.000000       0.000000       8.056496       0.024000       1.570000       0.011400       1.027000       0.000000       1.986922       
0.600000       247.011134       0.000000       0.000000       149.100457       2.000000       0.000000       18.400000       0.000000       0.000000       8.063815       2.556763       0.000000       0.000000       -0.503078       1.000000       -0.000000       0.725901       90.715091       180.329609       0.000000       86.831709       163.931780       0.000000       3.883382       16.397829       0.000000       0.000000       37364.464704       0.000000       0.000000       8.063815       0.024000       1.570000       0.011400       1.027000       0.000000       1.987868       
0.610000       246.961842       0.000000       0.000000       151.570322       2.000000       0.000000       18.400000       0.000000       0.000000       8.071137       2.557983       0.000000       0.000000       -0.502922       1.000000       -0.000000       0.725756       90.686879       180.359304       0.000000       86.799362       163.951820       0.000000       3.887517       16.407484       0.000000       0.000000       37349.553870       0.000000       0.000000       8.071137       0.024000       1.570000       0.011400       1.027000       0.000000       1.988814       
0.620000       246.912567       0.000000       0.000000       154.039694       2.000000       0.000000       18.400000       0.000000       0.000000       8.072878       2.557983       0.000000       0.000000       -0.502692       1.000000       -0.000000       0.725611       90.645459       180.289920       0.000000       86.758393       163.885442       0.000000       3.887066       16.404478       0.000000       0.000000       37334.651008       0.000000       0.000000       8.072878       0.024000       1.570000       0.011400       1.027000       0.000000       1.988957       
0.630000       246.863308       0.000000       0.000000       156.508573       2.000000       0.000000       18.400000       0.000000       0.000000       8.080205       2.559204       0.000000       0.000000       -0.502536       1.000000       -0.000000       0.725466       90.617282       180.319580       0.000000       86.726085       163.905448       0.000000       3.891197       16.414131       0.000000       0.000000       37319.756114       0.000000       0.000000       8.080205       0.024000       1.570000       0.011400       1.027000       0.000000       1.989903       
0.640000       246.814070       0.000000       0.000000       158.976960       2.000000       0.000000       18.400000       0.000000       0.000000       8.087536       2.560425       0.000000       0.000000       -0.502380       1.000000       -0.000000       0.725322       90.589123       180.349210       0.000000       86.693799       163.925425       0.000000       3.895324       16.423785       0.000000       0.000000       37304.870268       0.000000       0.000000       8.087536       0.024000       1.570000       0.011400       1.027000       0.000000       1.990848       
0.650000       246.764848       0.000000       0.000000       161.444855       2.000000       0.000000       18.400000       0.000000       0.000000       8.089279       2.560425       0.000000       0.000000       -0.502150       1.000000       -0.000000       0.725177       90.547771       180.279865       0.000000       86.652902       163.859089       0.000000       3.894869       16.420776       0.000000       0.000000       37289.992376       0.000000       0.000000       8.089279       0.024000       1.570000       0.011400       1.027000       0.000000       1.990992       
0.660000       246.715642       0.000000       0.000000       163.912257       2.000000       0.000000       18.400000       0.000000       0.000000       8.096615       2.561646       0.000000       0.000000       -0.501994       1.000000       -0.000000       0.725032       90.519647       180.309460       0.000000       86.620656       163.879033       0.000000       3.898992       16.430427       0.000000       0.000000       37275.122433       0.000000       0.000000       8.096615       0.024000       1.570000       0.011400       1.027000       0.000000       1.991937       
0.670000       246.666457       0.000000       0.000000       166.379168       2.000000       0.000000       18.400000       0.000000       0.000000       8.103954       2.562866       0.000000       0.000000       -0.501839       1.000000       -0.000000       0.724888       90.491542       180.339026       0.000000       86.588430       163.898947       0.000000       3.903112       16.440079       0.000000       0.000000       37260.261517       0.000000       0.000000       8.103954       0.024000       1.570000       0.011400       1.027000       0.000000       1.992883       
0.680000       246.617287       0.000000       0.000000       168.845586       2.000000       0.000000       18.400000       0.000000       0.000000       8.108499       2.563477       0.000000       0.000000       -0.501646       1.000000       -0.000000       0.724743       90.456854       180.319138       0.000000       86.551913       163.875740       0.000000       3.904940       16.443399       0.000000       0.000000       37245.408357       0.000000       0.000000       8.108499       0.024000       1.570000       0.011400       1.027000       0.000000       1.993427       
0.690000       246.568134       0.000000       0.000000       171.311514       2.000000       0.000000       18.400000       0.000000       0.000000       8.113045       2.564087       0.000000       0.000000       -0.501454       1.000000       -0.000000       0.724599       90.422186       180.299250       0.000000       86.515419       163.852533       0.000000       3.906767       16.446717       0.000000       0.000000       37230.563128       0.000000       0.000000       8.113045       0.024000       1.570000       0.011400       1.027000       0.000000       1.993971       
0.700000       246.518997       0.000000       0.000000       173.776949       2.000000       0.000000       18.400000       0.000000       0.000000       8.120393       2.565308       0.000000       0.000000       -0.501298       1.000000       -0.000000       0.724454       90.394129       180.328745       0.000000       86.483250       163.872378       0.000000       3.910879       16.456367       0.000000       0.000000       37215.725644       0.000000       0.000000       8.120393       0.024000       1.570000       0.011400       1.027000       0.000000       1.994917       
0.710000       246.469880       0.000000       0.000000       176.241894       2.000000       0.000000       18.400000       0.000000       0.000000       8.127744       2.566528       0.000000       0.000000       -0.501143       1.000000       -0.000000       0.724310       90.366090       180.358211       0.000000       86.451101       163.892194       0.000000       3.914988       16.466017       0.000000       0.000000       37200.897160       0.000000       0.000000       8.127744       0.024000       1.570000       0.011400       1.027000       0.000000       1.995862       
0.720000       246.420779       0.000000       0.000000       178.706347       2.000000       0.000000       18.400000       0.000000       0.000000       8.129494       2.566528       0.000000       0.000000       -0.500914       1.000000       -0.000000       0.724166       90.324893       180.288941       0.000000       86.410370       163.825942       0.000000       3.914523       16.463000       0.000000       0.000000       37186.076588       0.000000       0.000000       8.129494       0.024000       1.570000       0.011400       1.027000       0.000000       1.996005       
0.730000       246.371695       0.000000       0.000000       181.170309       2.000000       0.000000       18.400000       0.000000       0.000000       8.136851       2.567749       0.000000       0.000000       -0.500759       1.000000       -0.000000       0.724022       90.296888       180.318372       0.000000       86.378261       163.845724       0.000000       3.918627       16.472648       0.000000       0.000000       37171.263924       0.000000       0.000000       8.136851       0.024000       1.570000       0.011400       1.027000       0.000000       1.996950       
0.740000       246.322630       0.000000       0.000000       183.633781       2.000000       0.000000       18.400000       0.000000       0.000000       8.144211       2.568970       0.000000       0.000000       -0.500604       1.000000       -0.000000       0.723877       90.268902       180.347774       0.000000       86.346174       163.865477       0.000000       3.922728       16.482297       0.000000       0.000000       37156.460240       0.000000       0.000000       8.144211       0.024000       1.570000       0.011400       1.027000       0.000000       1.997895       
0.750000       246.273582       0.000000       0.000000       186.096762       2.000000       0.000000       18.400000       0.000000       0.000000       8.145963       2.568970       0.000000       0.000000       -0.500376       1.000000       -0.000000       0.723733       90.227773       180.278544       0.000000       86.305514       163.799268       0.000000       3.922259       16.479276       0.000000       0.000000       37141.664450       0.000000       0.000000       8.145963       0.024000       1.570000       0.011400       1.027000       0.000000       1.998038       
