TIME(s)       V       a11       a12       a13       a14       a15       a16       a21       a22       a23       a24       a24_       a25       a25_       a26       a31       a32       a33       a34       a35       a36       b11       b12       b13       b14       b15       b16       b17       b18       b21       b22       b23       b24       b24_       b25       b25_       b26       b27       b28       b31       b32       b33       b34       b35       b36       b37       b38       q       ny2       nz2       
0.450000       247.752622       -2.530853       0.000000       -9.800000       -21.808567       -2.671321       0.054348       1.980007       -1.640741       0.000000       -361.389068       0.000000       118.448204       0.000000       0.636943       0.000614       0.000000       0.000000       0.895628       0.021711       0.000219       -4.355130       0.000000       0.000000       0.000000       0.000000       0.000000       226.176858       41.666667       0.000000       -1.582855       0.000000       -307.355468       0.000000       94.089115       0.000000       0.000000       0.000000       0.636943       0.000000       -1.000986       0.000000       0.819331       0.053742       -0.039517       0.000000       -0.000219       37589.126003       1.000000       -0.000000
0.460000       247.703066       -2.530322       0.000000       -9.800000       -21.797901       -2.669701       0.054348       1.981092       -1.640296       0.000000       -361.244509       0.000000       118.367162       0.000000       0.636943       0.000616       0.000000       0.000000       0.895441       0.021711       0.000219       -4.354259       0.000000       0.000000       0.000000       0.000000       0.000000       226.039067       41.666667       0.000000       -1.582352       0.000000       -307.237424       0.000000       94.040166       0.000000       0.000000       0.000000       0.636943       0.000000       -1.000987       0.000000       0.819169       0.053729       -0.039524       0.000000       -0.000219       37574.090098       1.000000       -0.000000
0.470000       247.653530       -2.529791       0.000000       -9.800000       -21.787242       -2.668083       0.054348       1.982178       -1.639850       0.000000       -361.100039       0.000000       118.286188       0.000000       0.636943       0.000617       0.000000       0.000000       0.895254       0.021712       0.000219       -4.353388       0.000000       0.000000       0.000000       0.000000       0.000000       225.901030       41.666667       0.000000       -1.581850       0.000000       -307.119451       0.000000       93.991253       0.000000       0.000000       0.000000       0.636943       0.000000       -1.000988       0.000000       0.819008       0.053716       -0.039532       0.000000       -0.000219       37559.063355       1.000000       -0.000000
0.480000       247.604010       -2.529060       0.000000       -9.800000       -21.776960       -2.666547       0.054348       1.982737       -1.639415       0.000000       -360.955645       0.000000       118.213382       0.000000       0.636943       0.000618       0.000000       0.000000       0.895067       0.021710       0.000219       -4.352517       0.000000       0.000000       0.000000       0.000000       0.000000       225.745025       41.666667       0.000000       -1.581386       0.000000       -306.999090       0.000000       93.943350       0.000000       0.000000       0.000000       0.636943       0.000000       -1.000988       0.000000       0.818842       0.053702       -0.039540       0.000000       -0.000219       37544.044489       1.000000       -0.000000
0.490000       247.554507       -2.528329       0.000000       -9.800000       -21.766683       -2.665011       0.054348       1.983295       -1.638981       0.000000       -360.811328       0.000000       118.140630       0.000000       0.636943       0.000618       0.000000       0.000000       0.894881       0.021709       0.000220       -4.351647       0.000000       0.000000       0.000000       0.000000       0.000000       225.588963       41.666667       0.000000       -1.580922       0.000000       -306.878793       0.000000       93.895480       0.000000       0.000000       0.000000       0.636943       0.000000       -1.000989       0.000000       0.818676       0.053688       -0.039548       0.000000       -0.000220       37529.033676       1.000000       -0.000000
0.500000       247.505020       -2.527799       0.000000       -9.800000       -21.756042       -2.663396       0.054348       1.984380       -1.638536       0.000000       -360.667087       0.000000       118.059837       0.000000       0.636943       0.000620       0.000000       0.000000       0.894694       0.021709       0.000220       -4.350777       0.000000       0.000000       0.000000       0.000000       0.000000       225.450349       41.666667       0.000000       -1.580421       0.000000       -306.761005       0.000000       93.846662       0.000000       0.000000       0.000000       0.636943       0.000000       -1.000990       0.000000       0.818515       0.053674       -0.039556       0.000000       -0.000220       37514.030728       1.000000       -0.000000
0.510000       247.455553       -2.527269       0.000000       -9.800000       -21.745408       -2.661782       0.054348       1.985465       -1.638092       0.000000       -360.522934       0.000000       117.979112       0.000000       0.636943       0.000621       0.000000       0.000000       0.894507       0.021709       0.000220       -4.349908       0.000000       0.000000       0.000000       0.000000       0.000000       225.311490       41.666667       0.000000       -1.579919       0.000000       -306.643287       0.000000       93.797879       0.000000       0.000000       0.000000       0.636943       0.000000       -1.000991       0.000000       0.818354       0.053661       -0.039564       0.000000       -0.000220       37499.036915       1.000000       -0.000000
0.520000       247.406102       -2.526340       0.000000       -9.800000       -21.735521       -2.660331       0.054348       1.985498       -1.637668       0.000000       -360.378858       0.000000       117.914622       0.000000       0.636943       0.000621       0.000000       0.000000       0.894321       0.021706       0.000220       -4.349038       0.000000       0.000000       0.000000       0.000000       0.000000       225.137761       41.666667       0.000000       -1.579494       0.000000       -306.520743       0.000000       93.751084       0.000000       0.000000       0.000000       0.636943       0.000000       -1.000991       0.000000       0.818183       0.053647       -0.039572       0.000000       -0.000220       37484.051137       1.000000       -0.000000
0.530000       247.356668       -2.525811       0.000000       -9.800000       -21.724899       -2.658720       0.054348       1.986582       -1.637224       0.000000       -360.234859       0.000000       117.834015       0.000000       0.636943       0.000623       0.000000       0.000000       0.894134       0.021706       0.000220       -4.348169       0.000000       0.000000       0.000000       0.000000       0.000000       224.998589       41.666667       0.000000       -1.578992       0.000000       -306.403151       0.000000       93.702365       0.000000       0.000000       0.000000       0.636943       0.000000       -1.000992       0.000000       0.818022       0.053633       -0.039580       0.000000       -0.000220       37469.073388       1.000000       -0.000000
0.540000       247.307255       -2.525282       0.000000       -9.800000       -21.714283       -2.657109       0.054348       1.987667       -1.636780       0.000000       -360.090947       0.000000       117.753476       0.000000       0.636943       0.000624       0.000000       0.000000       0.893948       0.021707       0.000220       -4.347301       0.000000       0.000000       0.000000       0.000000       0.000000       224.859175       41.666667       0.000000       -1.578491       0.000000       -306.285629       0.000000       93.653682       0.000000       0.000000       0.000000       0.636943       0.000000       -1.000993       0.000000       0.817861       0.053620       -0.039588       0.000000       -0.000220       37454.104753       1.000000       -0.000000
0.550000       247.257858       -2.524354       0.000000       -9.800000       -21.704414       -2.655662       0.054348       1.987699       -1.636356       0.000000       -359.947113       0.000000       117.689145       0.000000       0.636943       0.000624       0.000000       0.000000       0.893761       0.021703       0.000220       -4.346432       0.000000       0.000000       0.000000       0.000000       0.000000       224.685489       41.666667       0.000000       -1.578066       0.000000       -306.163287       0.000000       93.606984       0.000000       0.000000       0.000000       0.636943       0.000000       -1.000993       0.000000       0.817691       0.053605       -0.039595       0.000000       -0.000220       37439.144135       1.000000       -0.000000
0.560000       247.208477       -2.523826       0.000000       -9.800000       -21.693811       -2.654053       0.054348       1.988784       -1.635913       0.000000       -359.803356       0.000000       117.608723       0.000000       0.636943       0.000625       0.000000       0.000000       0.893575       0.021704       0.000220       -4.345564       0.000000       0.000000       0.000000       0.000000       0.000000       224.545764       41.666667       0.000000       -1.577566       0.000000       -306.045891       0.000000       93.558364       0.000000       0.000000       0.000000       0.636943       0.000000       -1.000994       0.000000       0.817530       0.053592       -0.039603       0.000000       -0.000220       37424.191526       1.000000       -0.000000
